time (ms),sentence id,time (hhmmss),lat (deg),lat type,long (deg),long type,fix quality,satelites,HDOP,alt,alt unit,h above WGS84,h unit,,checksum
21962000,$GPGGA,060602,5220.120824,N,00924.432677,E,1,09,0.7,79.0,M,46.0,M,,*76
21962000,$GPGGA,060602,5220.120824,N,00924.432677,E,1,09,0.7,79.0,M,46.0,M,,*76
21963000,$GPGGA,060603,5220.123380,N,00924.445174,E,1,09,0.7,79.0,M,46.0,M,,*75
21963000,$GPGGA,060603,5220.123380,N,00924.445174,E,1,09,0.7,79.0,M,46.0,M,,*75
21964000,$GPGGA,060604,5220.125178,N,00924.457994,E,1,09,0.7,80.0,M,46.0,M,,*72
21964000,$GPGGA,060604,5220.125178,N,00924.457994,E,1,09,0.7,80.0,M,46.0,M,,*72
21965000,$GPGGA,060605,5220.125612,N,00924.470840,E,1,09,0.7,80.0,M,46.0,M,,*75
21965000,$GPGGA,060605,5220.125612,N,00924.470840,E,1,09,0.7,80.0,M,46.0,M,,*75
21966000,$GPGGA,060606,5220.124818,N,00924.483226,E,1,09,0.7,81.0,M,46.0,M,,*74
21966000,$GPGGA,060606,5220.124818,N,00924.483226,E,1,09,0.7,81.0,M,46.0,M,,*74
21967000,$GPGGA,060607,5220.123042,N,00924.494861,E,1,09,0.7,81.0,M,46.0,M,,*7A
21967000,$GPGGA,060607,5220.123042,N,00924.494861,E,1,09,0.7,81.0,M,46.0,M,,*7A
21968000,$GPGGA,060608,5220.119996,N,00924.505742,E,1,09,0.7,81.0,M,46.0,M,,*7B
21968000,$GPGGA,060608,5220.119996,N,00924.505742,E,1,09,0.7,81.0,M,46.0,M,,*7B
21969000,$GPGGA,060609,5220.116102,N,00924.514736,E,1,09,0.7,82.0,M,46.0,M,,*70
21969000,$GPGGA,060609,5220.116102,N,00924.514736,E,1,09,0.7,82.0,M,46.0,M,,*70
21970000,$GPGGA,060610,5220.111545,N,00924.521939,E,1,09,0.7,82.0,M,46.0,M,,*7F
21970000,$GPGGA,060610,5220.111545,N,00924.521939,E,1,09,0.7,82.0,M,46.0,M,,*7F
21971000,$GPGGA,060611,5220.106421,N,00924.527119,E,1,09,0.7,83.0,M,46.0,M,,*76
21971000,$GPGGA,060611,5220.106421,N,00924.527119,E,1,09,0.7,83.0,M,46.0,M,,*76
21972000,$GPGGA,060612,5220.101207,N,00924.529837,E,1,09,0.7,83.0,M,46.0,M,,*7B
21972000,$GPGGA,060612,5220.101207,N,00924.529837,E,1,09,0.7,83.0,M,46.0,M,,*7B
21973000,$GPGGA,060613,5220.096302,N,00924.530716,E,1,09,0.7,83.0,M,46.0,M,,*75
21973000,$GPGGA,060613,5220.096302,N,00924.530716,E,1,09,0.7,83.0,M,46.0,M,,*75
21974000,$GPGGA,060614,5220.091694,N,00924.530129,E,1,09,0.7,84.0,M,46.0,M,,*72
21974000,$GPGGA,060614,5220.091694,N,00924.530129,E,1,09,0.7,84.0,M,46.0,M,,*72
21975000,$GPGGA,060615,5220.087404,N,00924.528530,E,1,09,0.7,84.0,M,46.0,M,,*7A
21975000,$GPGGA,060615,5220.087404,N,00924.528530,E,1,09,0.7,84.0,M,46.0,M,,*7A
21976000,$GPGGA,060616,5220.083108,N,00924.525984,E,1,09,0.7,84.0,M,46.0,M,,*7A
21976000,$GPGGA,060616,5220.083108,N,00924.525984,E,1,09,0.7,84.0,M,46.0,M,,*7A
21977000,$GPGGA,060617,5220.079111,N,00924.522423,E,1,08,0.7,85.0,M,46.0,M,,*71
21977000,$GPGGA,060617,5220.079111,N,00924.522423,E,1,08,0.7,85.0,M,46.0,M,,*71
21978000,$GPGGA,060618,5220.075138,N,00924.517977,E,1,08,0.7,85.0,M,46.0,M,,*73
21978000,$GPGGA,060618,5220.075138,N,00924.517977,E,1,08,0.7,85.0,M,46.0,M,,*73
21979000,$GPGGA,060619,5220.071402,N,00924.512737,E,1,09,0.7,85.0,M,46.0,M,,*74
21979000,$GPGGA,060619,5220.071402,N,00924.512737,E,1,09,0.7,85.0,M,46.0,M,,*74
21980000,$GPGGA,060620,5220.067233,N,00924.506791,E,1,09,0.7,86.0,M,46.0,M,,*77
21980000,$GPGGA,060620,5220.067233,N,00924.506791,E,1,09,0.7,86.0,M,46.0,M,,*77
21981000,$GPGGA,060621,5220.062723,N,00924.500296,E,1,09,0.7,86.0,M,46.0,M,,*73
21981000,$GPGGA,060621,5220.062723,N,00924.500296,E,1,09,0.7,86.0,M,46.0,M,,*73
21982000,$GPGGA,060622,5220.057854,N,00924.493057,E,1,09,0.7,85.0,M,46.0,M,,*7E
21982000,$GPGGA,060622,5220.057854,N,00924.493057,E,1,09,0.7,85.0,M,46.0,M,,*7E
21983000,$GPGGA,060623,5220.052548,N,00924.484922,E,1,09,0.7,85.0,M,46.0,M,,*77
21983000,$GPGGA,060623,5220.052548,N,00924.484922,E,1,09,0.7,85.0,M,46.0,M,,*77
21984000,$GPGGA,060624,5220.046529,N,00924.476415,E,1,09,0.7,86.0,M,46.0,M,,*75
21984000,$GPGGA,060624,5220.046529,N,00924.476415,E,1,09,0.7,86.0,M,46.0,M,,*75
21985000,$GPGGA,060625,5220.040162,N,00924.467554,E,1,09,0.7,86.0,M,46.0,M,,*7D
21985000,$GPGGA,060625,5220.040162,N,00924.467554,E,1,09,0.7,86.0,M,46.0,M,,*7D
21986000,$GPGGA,060626,5220.033150,N,00924.457711,E,1,09,0.7,86.0,M,46.0,M,,*7B
21986000,$GPGGA,060626,5220.033150,N,00924.457711,E,1,09,0.7,86.0,M,46.0,M,,*7B
21987000,$GPGGA,060627,5220.026018,N,00924.447659,E,1,08,0.7,86.0,M,46.0,M,,*7E
21987000,$GPGGA,060627,5220.026018,N,00924.447659,E,1,08,0.7,86.0,M,46.0,M,,*7E
21988000,$GPGGA,060628,5220.018648,N,00924.436888,E,1,08,0.7,87.0,M,46.0,M,,*7A
21988000,$GPGGA,060628,5220.018648,N,00924.436888,E,1,08,0.7,87.0,M,46.0,M,,*7A
21989000,$GPGGA,060629,5220.011380,N,00924.426088,E,1,09,0.7,87.0,M,46.0,M,,*7B
21989000,$GPGGA,060629,5220.011380,N,00924.426088,E,1,09,0.7,87.0,M,46.0,M,,*7B
21990000,$GPGGA,060630,5220.004147,N,00924.414387,E,1,09,0.7,88.0,M,46.0,M,,*7C
21990000,$GPGGA,060630,5220.004147,N,00924.414387,E,1,09,0.7,88.0,M,46.0,M,,*7C
21991000,$GPGGA,060631,5219.996853,N,00924.403208,E,1,08,0.7,88.0,M,46.0,M,,*78
21991000,$GPGGA,060631,5219.996853,N,00924.403208,E,1,08,0.7,88.0,M,46.0,M,,*78
21992000,$GPGGA,060632,5219.989707,N,00924.392094,E,1,08,0.7,88.0,M,46.0,M,,*73
21992000,$GPGGA,060632,5219.989707,N,00924.392094,E,1,08,0.7,88.0,M,46.0,M,,*73
21993000,$GPGGA,060633,5219.982653,N,00924.381404,E,1,08,0.7,88.0,M,46.0,M,,*76
21993000,$GPGGA,060633,5219.982653,N,00924.381404,E,1,08,0.7,88.0,M,46.0,M,,*76
21994000,$GPGGA,060634,5219.975388,N,00924.370187,E,1,08,0.7,89.0,M,46.0,M,,*7B
21994000,$GPGGA,060634,5219.975388,N,00924.370187,E,1,08,0.7,89.0,M,46.0,M,,*7B
21995000,$GPGGA,060635,5219.967774,N,00924.358489,E,1,08,0.7,89.0,M,46.0,M,,*7F
21995000,$GPGGA,060635,5219.967774,N,00924.358489,E,1,08,0.7,89.0,M,46.0,M,,*7F
21996000,$GPGGA,060636,5219.959898,N,00924.346553,E,1,08,0.8,90.0,M,46.0,M,,*72
21996000,$GPGGA,060636,5219.959898,N,00924.346553,E,1,08,0.8,90.0,M,46.0,M,,*72
21997000,$GPGGA,060637,5219.951670,N,00924.334694,E,1,08,0.7,91.0,M,46.0,M,,*70
21997000,$GPGGA,060637,5219.951670,N,00924.334694,E,1,08,0.7,91.0,M,46.0,M,,*70
21998000,$GPGGA,060638,5219.943687,N,00924.323389,E,1,08,0.8,91.0,M,46.0,M,,*74
21998000,$GPGGA,060638,5219.943687,N,00924.323389,E,1,08,0.8,91.0,M,46.0,M,,*74
21999000,$GPGGA,060639,5219.935884,N,00924.311966,E,1,08,0.7,92.0,M,46.0,M,,*7F
21999000,$GPGGA,060639,5219.935884,N,00924.311966,E,1,08,0.7,92.0,M,46.0,M,,*7F
22000000,$GPGGA,060640,5219.928017,N,00924.300836,E,1,08,0.7,92.0,M,46.0,M,,*7B
22000000,$GPGGA,060640,5219.928017,N,00924.300836,E,1,08,0.7,92.0,M,46.0,M,,*7B
22001000,$GPGGA,060641,5219.920580,N,00924.289940,E,1,08,0.7,93.0,M,46.0,M,,*78
22001000,$GPGGA,060641,5219.920580,N,00924.289940,E,1,08,0.7,93.0,M,46.0,M,,*78
22002000,$GPGGA,060642,5219.913195,N,00924.278711,E,1,08,0.7,93.0,M,46.0,M,,*7F
22002000,$GPGGA,060642,5219.913195,N,00924.278711,E,1,08,0.7,93.0,M,46.0,M,,*7F
22003000,$GPGGA,060643,5219.905702,N,00924.267127,E,1,09,0.7,93.0,M,46.0,M,,*7D
22003000,$GPGGA,060643,5219.905702,N,00924.267127,E,1,09,0.7,93.0,M,46.0,M,,*7D
22004000,$GPGGA,060644,5219.898533,N,00924.255779,E,1,09,0.7,94.0,M,46.0,M,,*74
22004000,$GPGGA,060644,5219.898533,N,00924.255779,E,1,09,0.7,94.0,M,46.0,M,,*74
22005000,$GPGGA,060645,5219.891005,N,00924.244129,E,1,08,0.7,94.0,M,46.0,M,,*7E
22005000,$GPGGA,060645,5219.891005,N,00924.244129,E,1,08,0.7,94.0,M,46.0,M,,*7E
22006000,$GPGGA,060646,5219.883162,N,00924.232241,E,1,08,0.7,95.0,M,46.0,M,,*73
22006000,$GPGGA,060646,5219.883162,N,00924.232241,E,1,08,0.7,95.0,M,46.0,M,,*73
22007000,$GPGGA,060647,5219.875202,N,00924.219624,E,1,09,0.7,95.0,M,46.0,M,,*71
22007000,$GPGGA,060647,5219.875202,N,00924.219624,E,1,09,0.7,95.0,M,46.0,M,,*71
22008000,$GPGGA,060648,5219.866863,N,00924.206950,E,1,09,0.7,95.0,M,46.0,M,,*73
22008000,$GPGGA,060648,5219.866863,N,00924.206950,E,1,09,0.7,95.0,M,46.0,M,,*73
22009000,$GPGGA,060649,5219.857882,N,00924.194159,E,1,09,0.7,96.0,M,46.0,M,,*75
22009000,$GPGGA,060649,5219.857882,N,00924.194159,E,1,09,0.7,96.0,M,46.0,M,,*75
22010000,$GPGGA,060650,5219.848629,N,00924.180857,E,1,09,0.7,97.0,M,46.0,M,,*7F
22010000,$GPGGA,060650,5219.848629,N,00924.180857,E,1,09,0.7,97.0,M,46.0,M,,*7F
22011000,$GPGGA,060651,5219.839473,N,00924.167481,E,1,09,0.7,97.0,M,46.0,M,,*7B
22011000,$GPGGA,060651,5219.839473,N,00924.167481,E,1,09,0.7,97.0,M,46.0,M,,*7B
22012000,$GPGGA,060652,5219.830254,N,00924.153837,E,1,08,0.7,97.0,M,46.0,M,,*75
22012000,$GPGGA,060652,5219.830254,N,00924.153837,E,1,08,0.7,97.0,M,46.0,M,,*75
22013000,$GPGGA,060653,5219.820653,N,00924.139442,E,1,08,0.7,98.0,M,46.0,M,,*7B
22013000,$GPGGA,060653,5219.820653,N,00924.139442,E,1,08,0.7,98.0,M,46.0,M,,*7B
22014000,$GPGGA,060654,5219.810909,N,00924.124831,E,1,08,0.7,98.0,M,46.0,M,,*7B
22014000,$GPGGA,060654,5219.810909,N,00924.124831,E,1,08,0.7,98.0,M,46.0,M,,*7B
22015000,$GPGGA,060655,5219.801221,N,00924.109511,E,1,08,0.7,99.0,M,46.0,M,,*7A
22015000,$GPGGA,060655,5219.801221,N,00924.109511,E,1,08,0.7,99.0,M,46.0,M,,*7A
22016000,$GPGGA,060656,5219.791559,N,00924.093646,E,1,09,0.7,100.0,M,46.0,M,,*44
22016000,$GPGGA,060656,5219.791559,N,00924.093646,E,1,09,0.7,100.0,M,46.0,M,,*44
22017000,$GPGGA,060657,5219.781617,N,00924.076748,E,1,09,0.8,101.0,M,46.0,M,,*47
22017000,$GPGGA,060657,5219.781617,N,00924.076748,E,1,09,0.8,101.0,M,46.0,M,,*47
22018000,$GPGGA,060658,5219.771462,N,00924.059681,E,1,09,0.8,102.0,M,46.0,M,,*4D
22018000,$GPGGA,060658,5219.771462,N,00924.059681,E,1,09,0.8,102.0,M,46.0,M,,*4D
22019000,$GPGGA,060659,5219.761335,N,00924.042128,E,1,09,0.8,103.0,M,46.0,M,,*47
22019000,$GPGGA,060659,5219.761335,N,00924.042128,E,1,09,0.8,103.0,M,46.0,M,,*47
22020000,$GPGGA,060700,5219.751236,N,00924.024010,E,1,08,0.8,104.0,M,46.0,M,,*47
22020000,$GPGGA,060700,5219.751236,N,00924.024010,E,1,08,0.8,104.0,M,46.0,M,,*47
22021000,$GPGGA,060701,5219.741214,N,00924.005444,E,1,08,0.7,105.0,M,46.0,M,,*4F
22021000,$GPGGA,060701,5219.741214,N,00924.005444,E,1,08,0.7,105.0,M,46.0,M,,*4F
22022000,$GPGGA,060702,5219.731602,N,00923.987283,E,1,08,0.7,106.0,M,46.0,M,,*42
22022000,$GPGGA,060702,5219.731602,N,00923.987283,E,1,08,0.7,106.0,M,46.0,M,,*42
22023000,$GPGGA,060703,5219.722541,N,00923.969293,E,1,08,0.7,107.0,M,46.0,M,,*45
22023000,$GPGGA,060703,5219.722541,N,00923.969293,E,1,08,0.7,107.0,M,46.0,M,,*45
22024000,$GPGGA,060704,5219.713526,N,00923.950717,E,1,08,0.7,108.0,M,46.0,M,,*4D
22024000,$GPGGA,060704,5219.713526,N,00923.950717,E,1,08,0.7,108.0,M,46.0,M,,*4D
22025000,$GPGGA,060705,5219.704417,N,00923.932342,E,1,08,0.7,109.0,M,46.0,M,,*48
22025000,$GPGGA,060705,5219.704417,N,00923.932342,E,1,08,0.7,109.0,M,46.0,M,,*48
22026000,$GPGGA,060706,5219.695980,N,00923.913785,E,1,09,0.7,109.0,M,46.0,M,,*4C
22026000,$GPGGA,060706,5219.695980,N,00923.913785,E,1,09,0.7,109.0,M,46.0,M,,*4C
22027000,$GPGGA,060707,5219.687391,N,00923.895857,E,1,09,0.8,104.0,M,46.0,M,,*49
22027000,$GPGGA,060707,5219.687391,N,00923.895857,E,1,09,0.8,104.0,M,46.0,M,,*49
22028000,$GPGGA,060708,5219.678741,N,00923.878525,E,1,09,0.7,107.0,M,46.0,M,,*48
22028000,$GPGGA,060708,5219.678741,N,00923.878525,E,1,09,0.7,107.0,M,46.0,M,,*48
22029000,$GPGGA,060709,5219.670174,N,00923.861447,E,1,09,0.7,109.0,M,46.0,M,,*42
22029000,$GPGGA,060709,5219.670174,N,00923.861447,E,1,09,0.7,109.0,M,46.0,M,,*42
22030000,$GPGGA,060710,5219.662305,N,00923.844820,E,1,09,0.7,110.0,M,46.0,M,,*4F
22030000,$GPGGA,060710,5219.662305,N,00923.844820,E,1,09,0.7,110.0,M,46.0,M,,*4F
22031000,$GPGGA,060711,5219.654086,N,00923.828560,E,1,09,0.7,111.0,M,46.0,M,,*41
22031000,$GPGGA,060711,5219.654086,N,00923.828560,E,1,09,0.7,111.0,M,46.0,M,,*41
22032000,$GPGGA,060712,5219.645719,N,00923.812883,E,1,08,0.7,112.0,M,46.0,M,,*48
22032000,$GPGGA,060712,5219.645719,N,00923.812883,E,1,08,0.7,112.0,M,46.0,M,,*48
22033000,$GPGGA,060713,5219.637653,N,00923.797061,E,1,08,0.7,114.0,M,46.0,M,,*43
22033000,$GPGGA,060713,5219.637653,N,00923.797061,E,1,08,0.7,114.0,M,46.0,M,,*43
22034000,$GPGGA,060714,5219.629791,N,00923.781187,E,1,09,0.7,115.0,M,46.0,M,,*4A
22034000,$GPGGA,060714,5219.629791,N,00923.781187,E,1,09,0.7,115.0,M,46.0,M,,*4A
22035000,$GPGGA,060715,5219.621884,N,00923.765239,E,1,08,0.7,116.0,M,46.0,M,,*46
22035000,$GPGGA,060715,5219.621884,N,00923.765239,E,1,08,0.7,116.0,M,46.0,M,,*46
22036000,$GPGGA,060716,5219.613438,N,00923.749103,E,1,08,0.7,117.0,M,46.0,M,,*4A
22036000,$GPGGA,060716,5219.613438,N,00923.749103,E,1,08,0.7,117.0,M,46.0,M,,*4A
22037000,$GPGGA,060717,5219.605001,N,00923.732939,E,1,08,0.7,118.0,M,46.0,M,,*40
22037000,$GPGGA,060717,5219.605001,N,00923.732939,E,1,08,0.7,118.0,M,46.0,M,,*40
22038000,$GPGGA,060718,5219.596454,N,00923.716546,E,1,08,0.9,118.0,M,46.0,M,,*4E
22038000,$GPGGA,060718,5219.596454,N,00923.716546,E,1,08,0.9,118.0,M,46.0,M,,*4E
22039000,$GPGGA,060719,5219.587836,N,00923.700329,E,1,08,0.7,119.0,M,46.0,M,,*40
22039000,$GPGGA,060719,5219.587836,N,00923.700329,E,1,08,0.7,119.0,M,46.0,M,,*40
22040000,$GPGGA,060720,5219.579543,N,00923.684200,E,1,08,0.7,120.0,M,46.0,M,,*49
22040000,$GPGGA,060720,5219.579543,N,00923.684200,E,1,08,0.7,120.0,M,46.0,M,,*49
22041000,$GPGGA,060721,5219.571555,N,00923.667939,E,1,09,0.7,121.0,M,46.0,M,,*4B
22041000,$GPGGA,060721,5219.571555,N,00923.667939,E,1,09,0.7,121.0,M,46.0,M,,*4B
22042000,$GPGGA,060722,5219.563476,N,00923.651558,E,1,08,0.7,122.0,M,46.0,M,,*47
22042000,$GPGGA,060722,5219.563476,N,00923.651558,E,1,08,0.7,122.0,M,46.0,M,,*47
22043000,$GPGGA,060723,5219.555153,N,00923.636164,E,1,08,0.7,123.0,M,46.0,M,,*4A
22043000,$GPGGA,060723,5219.555153,N,00923.636164,E,1,08,0.7,123.0,M,46.0,M,,*4A
22044000,$GPGGA,060724,5219.546795,N,00923.621187,E,1,08,0.7,123.0,M,46.0,M,,*48
22044000,$GPGGA,060724,5219.546795,N,00923.621187,E,1,08,0.7,123.0,M,46.0,M,,*48
22045000,$GPGGA,060725,5219.538481,N,00923.606717,E,1,08,0.7,124.0,M,46.0,M,,*4B
22045000,$GPGGA,060725,5219.538481,N,00923.606717,E,1,08,0.7,124.0,M,46.0,M,,*4B
22046000,$GPGGA,060726,5219.530100,N,00923.592309,E,1,09,0.7,125.0,M,46.0,M,,*49
22046000,$GPGGA,060726,5219.530100,N,00923.592309,E,1,09,0.7,125.0,M,46.0,M,,*49
22047000,$GPGGA,060727,5219.521310,N,00923.577810,E,1,09,0.7,114.0,M,46.0,M,,*41
22047000,$GPGGA,060727,5219.521310,N,00923.577810,E,1,09,0.7,114.0,M,46.0,M,,*41
22048000,$GPGGA,060728,5219.512637,N,00923.563629,E,1,09,0.7,115.0,M,46.0,M,,*4E
22048000,$GPGGA,060728,5219.512637,N,00923.563629,E,1,09,0.7,115.0,M,46.0,M,,*4E
22049000,$GPGGA,060729,5219.503694,N,00923.549470,E,1,09,0.7,120.0,M,46.0,M,,*46
22049000,$GPGGA,060729,5219.503694,N,00923.549470,E,1,09,0.7,120.0,M,46.0,M,,*46
22050000,$GPGGA,060730,5219.494671,N,00923.535077,E,1,09,0.7,123.0,M,46.0,M,,*41
22050000,$GPGGA,060730,5219.494671,N,00923.535077,E,1,09,0.7,123.0,M,46.0,M,,*41
22051000,$GPGGA,060731,5219.485439,N,00923.520803,E,1,09,0.7,128.0,M,46.0,M,,*4A
22051000,$GPGGA,060731,5219.485439,N,00923.520803,E,1,09,0.7,128.0,M,46.0,M,,*4A
22052000,$GPGGA,060732,5219.476187,N,00923.506771,E,1,09,0.7,129.0,M,46.0,M,,*4A
22052000,$GPGGA,060732,5219.476187,N,00923.506771,E,1,09,0.7,129.0,M,46.0,M,,*4A
22053000,$GPGGA,060733,5219.466697,N,00923.492764,E,1,09,0.7,130.0,M,46.0,M,,*4C
22053000,$GPGGA,060733,5219.466697,N,00923.492764,E,1,09,0.7,130.0,M,46.0,M,,*4C
22054000,$GPGGA,060734,5219.457217,N,00923.478926,E,1,09,0.7,130.0,M,46.0,M,,*49
22054000,$GPGGA,060734,5219.457217,N,00923.478926,E,1,09,0.7,130.0,M,46.0,M,,*49
22055000,$GPGGA,060735,5219.447607,N,00923.465499,E,1,09,0.7,131.0,M,46.0,M,,*48
22055000,$GPGGA,060735,5219.447607,N,00923.465499,E,1,09,0.7,131.0,M,46.0,M,,*48
22056000,$GPGGA,060736,5219.438285,N,00923.451764,E,1,09,0.7,132.0,M,46.0,M,,*48
22056000,$GPGGA,060736,5219.438285,N,00923.451764,E,1,09,0.7,132.0,M,46.0,M,,*48
22057000,$GPGGA,060737,5219.428703,N,00923.438425,E,1,09,0.7,132.0,M,46.0,M,,*4A
22057000,$GPGGA,060737,5219.428703,N,00923.438425,E,1,09,0.7,132.0,M,46.0,M,,*4A
22058000,$GPGGA,060738,5219.419538,N,00923.425021,E,1,09,0.8,132.0,M,46.0,M,,*4E
22058000,$GPGGA,060738,5219.419538,N,00923.425021,E,1,09,0.8,132.0,M,46.0,M,,*4E
22059000,$GPGGA,060739,5219.409992,N,00923.412329,E,1,09,0.7,133.0,M,46.0,M,,*43
22059000,$GPGGA,060739,5219.409992,N,00923.412329,E,1,09,0.7,133.0,M,46.0,M,,*43
22060000,$GPGGA,060740,5219.401013,N,00923.399550,E,1,09,0.7,132.0,M,46.0,M,,*48
22060000,$GPGGA,060740,5219.401013,N,00923.399550,E,1,09,0.7,132.0,M,46.0,M,,*48
22061000,$GPGGA,060741,5219.390907,N,00923.386523,E,1,09,0.7,133.0,M,46.0,M,,*41
22061000,$GPGGA,060741,5219.390907,N,00923.386523,E,1,09,0.7,133.0,M,46.0,M,,*41
22062000,$GPGGA,060742,5219.380961,N,00923.374091,E,1,09,0.7,133.0,M,46.0,M,,*42
22062000,$GPGGA,060742,5219.380961,N,00923.374091,E,1,09,0.7,133.0,M,46.0,M,,*42
22063000,$GPGGA,060743,5219.370913,N,00923.361380,E,1,08,0.7,134.0,M,46.0,M,,*48
22063000,$GPGGA,060743,5219.370913,N,00923.361380,E,1,08,0.7,134.0,M,46.0,M,,*48
22064000,$GPGGA,060744,5219.361161,N,00923.348851,E,1,09,0.6,134.0,M,46.0,M,,*4E
22064000,$GPGGA,060744,5219.361161,N,00923.348851,E,1,09,0.6,134.0,M,46.0,M,,*4E
22065000,$GPGGA,060745,5219.351332,N,00923.336837,E,1,09,0.6,134.0,M,46.0,M,,*41
22065000,$GPGGA,060745,5219.351332,N,00923.336837,E,1,09,0.6,134.0,M,46.0,M,,*41
22066000,$GPGGA,060746,5219.341658,N,00923.324791,E,1,09,0.6,133.0,M,46.0,M,,*4D
22066000,$GPGGA,060746,5219.341658,N,00923.324791,E,1,09,0.6,133.0,M,46.0,M,,*4D
22067000,$GPGGA,060747,5219.332182,N,00923.313592,E,1,09,0.6,133.0,M,46.0,M,,*4D
22067000,$GPGGA,060747,5219.332182,N,00923.313592,E,1,09,0.6,133.0,M,46.0,M,,*4D
22068000,$GPGGA,060748,5219.322527,N,00923.302341,E,1,09,0.6,133.0,M,46.0,M,,*40
22068000,$GPGGA,060748,5219.322527,N,00923.302341,E,1,09,0.6,133.0,M,46.0,M,,*40
22069000,$GPGGA,060749,5219.312843,N,00923.290915,E,1,09,0.6,133.0,M,46.0,M,,*4C
22069000,$GPGGA,060749,5219.312843,N,00923.290915,E,1,09,0.6,133.0,M,46.0,M,,*4C
22070000,$GPGGA,060750,5219.303195,N,00923.280004,E,1,09,0.6,133.0,M,46.0,M,,*4E
22070000,$GPGGA,060750,5219.303195,N,00923.280004,E,1,09,0.6,133.0,M,46.0,M,,*4E
22071000,$GPGGA,060751,5219.293294,N,00923.268876,E,1,09,0.7,133.0,M,46.0,M,,*4F
22071000,$GPGGA,060751,5219.293294,N,00923.268876,E,1,09,0.7,133.0,M,46.0,M,,*4F
22072000,$GPGGA,060752,5219.283418,N,00923.258093,E,1,09,0.6,133.0,M,46.0,M,,*4E
22072000,$GPGGA,060752,5219.283418,N,00923.258093,E,1,09,0.6,133.0,M,46.0,M,,*4E
22073000,$GPGGA,060753,5219.273767,N,00923.247165,E,1,09,0.6,133.0,M,46.0,M,,*4D
22073000,$GPGGA,060753,5219.273767,N,00923.247165,E,1,09,0.6,133.0,M,46.0,M,,*4D
22074000,$GPGGA,060754,5219.263978,N,00923.236701,E,1,09,0.6,133.0,M,46.0,M,,*49
22074000,$GPGGA,060754,5219.263978,N,00923.236701,E,1,09,0.6,133.0,M,46.0,M,,*49
22075000,$GPGGA,060755,5219.254383,N,00923.226225,E,1,09,0.7,132.0,M,46.0,M,,*40
22075000,$GPGGA,060755,5219.254383,N,00923.226225,E,1,09,0.7,132.0,M,46.0,M,,*40
22076000,$GPGGA,060756,5219.244684,N,00923.216259,E,1,09,0.7,131.0,M,46.0,M,,*4B
22076000,$GPGGA,060756,5219.244684,N,00923.216259,E,1,09,0.7,131.0,M,46.0,M,,*4B
22077000,$GPGGA,060757,5219.235060,N,00923.206111,E,1,09,0.6,131.0,M,46.0,M,,*4F
22077000,$GPGGA,060757,5219.235060,N,00923.206111,E,1,09,0.6,131.0,M,46.0,M,,*4F
22078000,$GPGGA,060758,5219.225436,N,00923.196076,E,1,09,0.6,130.0,M,46.0,M,,*4D
22078000,$GPGGA,060758,5219.225436,N,00923.196076,E,1,09,0.6,130.0,M,46.0,M,,*4D
22079000,$GPGGA,060759,5219.215464,N,00923.186104,E,1,09,0.6,130.0,M,46.0,M,,*4D
22079000,$GPGGA,060759,5219.215464,N,00923.186104,E,1,09,0.6,130.0,M,46.0,M,,*4D
22080000,$GPGGA,060800,5219.205521,N,00923.176472,E,1,09,0.7,130.0,M,46.0,M,,*45
22080000,$GPGGA,060800,5219.205521,N,00923.176472,E,1,09,0.7,130.0,M,46.0,M,,*45
22081000,$GPGGA,060801,5219.195325,N,00923.167136,E,1,09,0.7,129.0,M,46.0,M,,*41
22081000,$GPGGA,060801,5219.195325,N,00923.167136,E,1,09,0.7,129.0,M,46.0,M,,*41
22082000,$GPGGA,060802,5219.185375,N,00923.157603,E,1,09,0.6,128.0,M,46.0,M,,*44
22082000,$GPGGA,060802,5219.185375,N,00923.157603,E,1,09,0.6,128.0,M,46.0,M,,*44
22083000,$GPGGA,060803,5219.175464,N,00923.148355,E,1,09,0.6,128.0,M,46.0,M,,*45
22083000,$GPGGA,060803,5219.175464,N,00923.148355,E,1,09,0.6,128.0,M,46.0,M,,*45
22084000,$GPGGA,060804,5219.165535,N,00923.139073,E,1,09,0.6,128.0,M,46.0,M,,*47
22084000,$GPGGA,060804,5219.165535,N,00923.139073,E,1,09,0.6,128.0,M,46.0,M,,*47
22085000,$GPGGA,060805,5219.155653,N,00923.129939,E,1,09,0.6,127.0,M,46.0,M,,*4F
22085000,$GPGGA,060805,5219.155653,N,00923.129939,E,1,09,0.6,127.0,M,46.0,M,,*4F
22086000,$GPGGA,060806,5219.145687,N,00923.120711,E,1,09,0.6,127.0,M,46.0,M,,*49
22086000,$GPGGA,060806,5219.145687,N,00923.120711,E,1,09,0.6,127.0,M,46.0,M,,*49
22087000,$GPGGA,060807,5219.135843,N,00923.111833,E,1,09,0.6,127.0,M,46.0,M,,*44
22087000,$GPGGA,060807,5219.135843,N,00923.111833,E,1,09,0.6,127.0,M,46.0,M,,*44
22088000,$GPGGA,060808,5219.126184,N,00923.102815,E,1,09,0.6,126.0,M,46.0,M,,*4C
22088000,$GPGGA,060808,5219.126184,N,00923.102815,E,1,09,0.6,126.0,M,46.0,M,,*4C
22089000,$GPGGA,060809,5219.116194,N,00923.093834,E,1,09,0.6,126.0,M,46.0,M,,*45
